epoch,acc,loss,val_acc,val_loss
97,0.98736,0.03705435873508453,0.8744,0.6081456580372527
98,0.98808,0.035189984180927274,0.8743,0.6071233087855391
99,0.98868,0.032935878554433584,0.8778,0.5854961055872961
100,0.98966,0.031460984100699425,0.878,0.6130517453607172
101,0.98926,0.03140330589324236,0.8804,0.5896662952342071
102,0.98874,0.031806425992399454,0.8808,0.5919025986294728
103,0.98998,0.030503344670683146,0.8799,0.5938552724409383
104,0.99028,0.02813873894274235,0.8803,0.5883738654054701
105,0.98964,0.030154701138436796,0.8799,0.5902557882807218
106,0.99024,0.029222092397511005,0.8813,0.5877855543204583
107,0.98952,0.030048548970371486,0.8802,0.5904587161173113
108,0.99076,0.028220453074648977,0.881,0.5919683971541934
109,0.99012,0.02885711525887251,0.8796,0.5915720297987573
110,0.99062,0.027764818368256092,0.8784,0.6010969670366961
111,0.99026,0.029488599942997098,0.8812,0.5979733949881978
112,0.9897,0.029081810066103934,0.8809,0.5902830129488371
113,0.99078,0.027491874863803386,0.8797,0.5939281441770494
114,0.98972,0.029620887352824213,0.8802,0.590723003260931
115,0.9911,0.026685748299658297,0.8801,0.5902700645496137
116,0.99024,0.02924115291327238,0.8805,0.5911509223024128
117,0.99108,0.026728002581745385,0.8807,0.5850877969745081
118,0.99076,0.027641803402006625,0.8784,0.6016290083224419
119,0.99,0.028671670090705155,0.88,0.5908147282716818
120,0.99168,0.026035085792019963,0.8785,0.593696303560515
121,0.99032,0.02823309440985322,0.8792,0.6001275894307299
122,0.9908,0.02757532632626593,0.8791,0.5981181102543138
123,0.99094,0.027162177340090275,0.8809,0.5849955502407626
124,0.99106,0.02768019692674279,0.8782,0.5978644823279697
125,0.99068,0.026188063414916397,0.8795,0.5980957031697967
126,0.99044,0.028141195249408484,0.8788,0.5958536410147557
127,0.9912,0.026893640335109086,0.8799,0.591030121182138
128,0.9907,0.026809304568376394,0.8788,0.5956798547323328
129,0.99064,0.025550847505033017,0.8791,0.5959306339506991
130,0.99108,0.025486463828608395,0.8789,0.5948937994356733
131,0.99048,0.027658340807557105,0.8784,0.5963810203913134
132,0.99068,0.027236808217167854,0.8786,0.5966049487268087
133,0.99158,0.02540136837825179,0.8784,0.5965788321959786
134,0.99164,0.025999412300512195,0.8785,0.5965538340117317
135,0.99198,0.025693403085917235,0.8788,0.5966005445704795
136,0.99142,0.026437328704968094,0.8783,0.5970267448824598
137,0.99114,0.026001037474125625,0.878,0.5956467016726732
138,0.99172,0.026285105068087577,0.8791,0.5944068708558101
139,0.99132,0.0259181243224442,0.8788,0.6002722659543622
140,0.99144,0.025763694645166396,0.8794,0.5970527540163836
141,0.99126,0.027363555399775506,0.8788,0.5949737983364611
142,0.99114,0.026454286292791368,0.88,0.5943486250191927
143,0.99104,0.025023170885816216,0.879,0.5980739762795158
144,0.99142,0.026914466325864195,0.8795,0.5970267235317733
145,0.9911,0.027261307718157768,0.8796,0.593529256507894
146,0.99166,0.025861554283946753,0.8805,0.5957530484793009
147,0.99076,0.027781957170963288,0.8795,0.5966549085307866
148,0.9914,0.025716378698274492,0.88,0.5947061326653696
149,0.99132,0.025929819274395704,0.88,0.5952881752430461
