epoch,acc,loss,val_acc,val_loss
47,0.84126,0.6084119293212891,0.8229,0.6899754823684693
48,0.84586,0.6010571419525147,0.8355,0.6527535886764526
49,0.84438,0.6008472687911988,0.8126,0.7370706615447998
50,0.84412,0.6020245739746094,0.8329,0.6596837863922119
51,0.84462,0.6009618816757202,0.8154,0.7402652122497558
52,0.8429,0.606941541519165,0.8303,0.6670289157867432
53,0.8451,0.5999307732963562,0.8471,0.6109658557891846
54,0.8453,0.6014383651447296,0.833,0.6836508622169495
55,0.8448,0.6010514763450623,0.8413,0.6312364333152771
56,0.8455,0.598840442905426,0.846,0.6228578996658325
57,0.84592,0.5959098673248291,0.8356,0.6594326519012451
58,0.84652,0.5998444431495666,0.8412,0.6500834206581115
59,0.84844,0.5919808999633789,0.8682,0.5494270034790039
60,0.84522,0.5976775427818298,0.8379,0.6487047143936158
61,0.84792,0.5939223937606811,0.8379,0.6573905120849609
62,0.84756,0.5953837572288513,0.8556,0.5960685050964355
63,0.8502,0.5916070467853546,0.847,0.6264257103919982
64,0.85184,0.5867551124191284,0.8415,0.6382933343887329
65,0.85164,0.5855810626983643,0.8273,0.6687442707061768
66,0.85014,0.5878369292831421,0.8264,0.7002708301544189
67,0.84932,0.591723023929596,0.8369,0.6608859477996826
68,0.8496,0.5881667328262329,0.8616,0.5718971190452575
69,0.84928,0.5884042695236206,0.8631,0.5655821745872498
70,0.85008,0.5945786237812042,0.8648,0.551790686750412
71,0.84976,0.5874172955513001,0.8416,0.6329637122154236
72,0.85228,0.5851700650787354,0.8531,0.6049571953773498
73,0.85144,0.5824370482635498,0.861,0.5726483757972717
74,0.853,0.5818802549552917,0.8617,0.5764571527481079
75,0.84946,0.5872448332595825,0.8568,0.5954451912403107
76,0.86958,0.5330679057216644,0.8549,0.5987285859107971
77,0.86958,0.5276289783477783,0.878,0.5153009097576141
78,0.8718,0.513099259185791,0.8744,0.5226819031715393
79,0.87154,0.5127961179351807,0.8771,0.5156429977416992
80,0.87476,0.5023985940074921,0.8646,0.5518896973133087
81,0.87376,0.5012308363342285,0.8778,0.5068598133563995
82,0.87548,0.49130692527770997,0.875,0.5038771444320679
83,0.87712,0.48955835468292236,0.8823,0.48574991698265074
84,0.87738,0.48836504323482516,0.8787,0.5129209468841552
85,0.87562,0.4883025722694397,0.8687,0.5373840324401855
86,0.87874,0.48306985278129577,0.8864,0.4799641130924225
87,0.87886,0.4789332060432434,0.8704,0.5181371828556061
88,0.878,0.4812246450805664,0.8666,0.5324422416687011
89,0.87568,0.47892208547592163,0.8525,0.5977906903266906
90,0.87728,0.4747726943397522,0.8766,0.5007394873142242
91,0.87966,0.46845051895141604,0.8476,0.6141106061935425
92,0.87838,0.47569271978378297,0.8695,0.5263376089096069
93,0.87734,0.47238975224494933,0.8835,0.47621537799835206
94,0.87958,0.4668085358428955,0.8624,0.5596411989688873
95,0.8793,0.46703531157493594,0.8742,0.5090518929004669
96,0.87944,0.46713498365402223,0.8797,0.4906872007369995
97,0.87868,0.47141276355743406,0.876,0.5042226318359375
98,0.87974,0.46419554585456846,0.8784,0.4899910556316376
99,0.87968,0.46687874313354494,0.8675,0.5212727710723877
100,0.87858,0.46252884125232696,0.8627,0.5481379000663757
101,0.88128,0.46058624698638917,0.8766,0.4927504363536835
102,0.87986,0.4614188438129425,0.8765,0.49398277759552
103,0.88046,0.46351480052947996,0.8648,0.5294920840263366
104,0.87968,0.46296161514282225,0.8429,0.6248068967819214
105,0.87812,0.46058590626239776,0.8847,0.46156555194854737
106,0.88168,0.4607785411453247,0.8719,0.5112081425666809
107,0.88072,0.45667597389221193,0.8715,0.5024473706245423
108,0.8803,0.461121813621521,0.8498,0.5707465943336487
109,0.88148,0.4565680282497406,0.8706,0.5080597431659698
110,0.88216,0.45483420207977293,0.8894,0.4537463438510895
111,0.88282,0.452627744436264,0.8722,0.5163098019599914
112,0.88258,0.4560740714645386,0.8736,0.5119804310798645
113,0.88418,0.4503193227958679,0.8574,0.5585926930427552
114,0.88012,0.4529499690818787,0.8778,0.4919643087387085
115,0.88006,0.4583246665287018,0.8822,0.46132577819824216
116,0.88076,0.4523701302623749,0.879,0.49531205682754514
117,0.88322,0.45003848326683044,0.8693,0.5174755290985107
118,0.88154,0.4563916718482971,0.8761,0.48939370703697205
119,0.8832,0.4499466790390015,0.8755,0.5017148031234742
120,0.88246,0.44927820236206056,0.8495,0.5941770442962646
121,0.88436,0.4482243162918091,0.8637,0.541541670513153
122,0.8825,0.45101237562179564,0.8761,0.49666454038619995
123,0.88298,0.44895746158599853,0.8792,0.48162126722335813
124,0.8838,0.4464222259521484,0.8727,0.5019285244464874
125,0.88228,0.4531956158542633,0.8791,0.47497133293151855
126,0.88326,0.4468822992038727,0.8846,0.45917621307373047
127,0.88192,0.44994470520973207,0.8773,0.47989854469299315
128,0.88156,0.4488553441238403,0.8884,0.46533176598548887
129,0.88308,0.4464189713859558,0.8811,0.4787369017601013
130,0.88114,0.44830046411514285,0.869,0.510960212802887
131,0.88456,0.4424207985115051,0.8636,0.5417536031246185
132,0.8842,0.44729630825042727,0.8674,0.5176020170211793
133,0.88412,0.44421896282196044,0.8722,0.5080642145156861
134,0.88412,0.44106653403282164,0.8819,0.47123987579345705
135,0.88376,0.44354020398139954,0.8761,0.5017959355831146
136,0.88284,0.44848098944664,0.8758,0.4930653118133545
137,0.8837,0.44463621655464175,0.8746,0.4884051243782043
138,0.88458,0.4430666778373718,0.8787,0.49380001516342165
139,0.88446,0.4452787079238892,0.8806,0.489911284828186
140,0.88184,0.4440219390487671,0.869,0.5087234302520752
141,0.884,0.4393866236782074,0.8642,0.555533844089508
142,0.88234,0.4490727234840393,0.8722,0.5098509103775024
143,0.88596,0.43819546394348147,0.8838,0.47586662044525146
144,0.88478,0.44397271951675416,0.8637,0.5382820644378662
145,0.8847,0.4417548867511749,0.8736,0.5086242959976196
146,0.88446,0.4420355186653137,0.8883,0.4465465093612671
147,0.88562,0.4378234935569763,0.873,0.49543860578536986
148,0.88394,0.44083648252487184,0.8872,0.45385494079589844
149,0.88564,0.43901860345840454,0.8847,0.4704064784049988
150,0.88544,0.4415952539730072,0.8777,0.4879717406272888
151,0.88324,0.4398149158668518,0.8702,0.5154478676795959
152,0.8857,0.43393733001708984,0.8798,0.49828601961135865
153,0.88518,0.4396529375696182,0.8655,0.530465057182312
154,0.88264,0.43919724885940553,0.8825,0.4764533747673035
155,0.88634,0.43717968137741087,0.8749,0.4936454515457153
156,0.8855,0.43877304577827453,0.8777,0.4904599534511566
157,0.8841,0.44079151920318604,0.8831,0.4707084806442261
158,0.88636,0.4406231149673462,0.8731,0.49661510887146
159,0.88434,0.4409158774471283,0.8799,0.4954278305053711
160,0.8866,0.4402364495754242,0.873,0.5069009532928467
161,0.88612,0.43636448308944703,0.8798,0.48303421545028685
162,0.88538,0.4350515125274658,0.8766,0.47812343673706054
163,0.8861,0.43628708127975463,0.8662,0.5434929365158081
164,0.88708,0.4352540413570404,0.8818,0.4783906887054443
165,0.88656,0.43481158067703246,0.8818,0.47267158889770505
166,0.88668,0.4365627323436737,0.8801,0.4908583324432373
167,0.88506,0.4374423862838745,0.8731,0.5151434266090393
168,0.88488,0.43939745591163637,0.8841,0.4665548855781555
169,0.88626,0.4340486222553253,0.8696,0.5208295655250549
170,0.88512,0.4378212991523743,0.8855,0.4598587728977203
171,0.88518,0.4360475294303894,0.8775,0.4869443826198578
172,0.88654,0.43508378402709963,0.87,0.5192598000526428
173,0.88746,0.4352235502624512,0.8771,0.49223292598724366
174,0.88776,0.43286464424133303,0.8906,0.4428189677715301
175,0.88544,0.4366691002750397,0.8886,0.45001605701446534
176,0.88676,0.4381388948631287,0.8805,0.4820682605743408
177,0.887,0.43466959218978884,0.8827,0.4800577692985535
178,0.88788,0.4323160786342621,0.8828,0.4714979926109314
179,0.88774,0.43176395318031313,0.8611,0.5500348363876343
180,0.88592,0.4366236378765106,0.8782,0.4892045630455017
181,0.8863,0.437144827041626,0.8769,0.47999398503303525
182,0.88774,0.4315776273918152,0.8802,0.4853797256469727
183,0.88542,0.43516535375595095,0.8698,0.5157727055549621
184,0.88852,0.427200667591095,0.8731,0.5142285802841187
185,0.88766,0.42999072666168214,0.8857,0.46122729206085206
186,0.88686,0.43336006993293763,0.8829,0.48067568988800047
187,0.88638,0.4304512961959839,0.8547,0.5693854097366333
188,0.88772,0.42922464851379394,0.8644,0.5340904438018799
189,0.8874,0.4326440520477295,0.8741,0.4929159764289856
190,0.8871,0.4296475983428955,0.8782,0.4895082072257996
191,0.88838,0.4308285156059265,0.8829,0.47057066087722776
192,0.88874,0.4293718539619446,0.8741,0.49168713359832766
193,0.88862,0.4313621047401428,0.8651,0.5071207549095154
194,0.88924,0.43290754278182986,0.8786,0.4710550132274628
195,0.88834,0.43014951166152954,0.8754,0.4799813244819641
196,0.88794,0.43118207300186157,0.8635,0.5401856654167175
197,0.88704,0.43324765406608584,0.8798,0.4840047447681427
198,0.88752,0.4311166347885132,0.8836,0.4739787131309509
199,0.88892,0.43324518892765046,0.8744,0.49876280326843264
